seed,ft_task,task,perfection_gap_factor
seed_0,Forensic_Detection,Object_Localization,-0.048387096774193436
seed_0,Forensic_Detection,Forensic_Detection,0.5301204819277108
seed_1,Visual_Similarity,Visual_Similarity,0.7321428571428571
seed_1,Visual_Similarity,Art_Style,0.11111111111111091
seed_1,Visual_Similarity,Visual_Correspondence,0.03389830508474577
seed_1,Visual_Similarity,Relative_Depth,0.3636363636363638
seed_1,Visual_Similarity,Relative_Reflectance,0.2127659574468085
seed_1,Visual_Similarity,Spatial_Relation,-0.12499999999999968
seed_1,Visual_Similarity,Jigsaw,0.09090909090909087
seed_1,Visual_Similarity,Counting,-0.10256410256410242
seed_1,Visual_Similarity,Functional_Correspondence,0.0
seed_1,Visual_Similarity,Semantic_Correspondence,0.041666666666666616
seed_1,Visual_Similarity,Multi-view_Reasoning,0.037499999999999936
seed_1,Visual_Similarity,Object_Localization,0.0
seed_1,Visual_Similarity,Forensic_Detection,-0.036144578313253024
seed_1,Art_Style,Visual_Similarity,0.21428571428571436
seed_1,Art_Style,Art_Style,0.31111111111111134
seed_1,Art_Style,Visual_Correspondence,-0.05084745762711863
seed_1,Art_Style,Relative_Depth,0.14545454545454548
seed_1,Art_Style,Relative_Reflectance,0.17021276595744678
seed_1,Art_Style,Spatial_Relation,-0.1666666666666668
seed_1,Art_Style,Jigsaw,-0.01298701298701308
seed_1,Art_Style,Counting,-0.051282051282051426
seed_1,Art_Style,Functional_Correspondence,-0.08910891089108913
seed_1,Art_Style,Semantic_Correspondence,-0.07291666666666673
seed_1,Art_Style,Multi-view_Reasoning,0.07499999999999998
seed_1,Art_Style,Object_Localization,-0.03225806451612905
seed_1,Art_Style,Forensic_Detection,0.07228915662650605
seed_1,Visual_Correspondence,Visual_Similarity,-0.16071428571428564
seed_1,Visual_Correspondence,Art_Style,-0.15555555555555556
seed_1,Visual_Correspondence,Visual_Correspondence,0.41525423728813554
seed_1,Visual_Correspondence,Relative_Depth,0.10909090909090918
seed_1,Visual_Correspondence,Relative_Reflectance,0.15957446808510645
seed_1,Visual_Correspondence,Spatial_Relation,-0.12499999999999968
seed_1,Visual_Correspondence,Jigsaw,0.09090909090909087
seed_1,Visual_Correspondence,Counting,-0.07692307692307693
seed_1,Visual_Correspondence,Functional_Correspondence,0.029702970297029688
seed_1,Visual_Correspondence,Semantic_Correspondence,0.031249999999999962
seed_1,Visual_Correspondence,Multi-view_Reasoning,0.07499999999999998
seed_1,Visual_Correspondence,Object_Localization,-0.09677419354838715
seed_1,Visual_Correspondence,Forensic_Detection,-0.10843373493975907
seed_1,Relative_Depth,Visual_Similarity,0.01785714285714285
seed_1,Relative_Depth,Art_Style,-0.08888888888888877
seed_1,Relative_Depth,Visual_Correspondence,0.03389830508474577
seed_1,Relative_Depth,Relative_Depth,0.8363636363636362
seed_1,Relative_Depth,Relative_Reflectance,0.0957446808510639
seed_1,Relative_Depth,Spatial_Relation,-0.12499999999999968
seed_1,Relative_Depth,Jigsaw,-0.038961038961039106
seed_1,Relative_Depth,Counting,-0.12820512820512836
seed_1,Relative_Depth,Functional_Correspondence,0.059405940594059375
seed_1,Relative_Depth,Semantic_Correspondence,0.10416666666666664
seed_1,Relative_Depth,Multi-view_Reasoning,0.07499999999999998
seed_1,Relative_Depth,Object_Localization,-0.03225806451612905
seed_1,Relative_Depth,Forensic_Detection,-0.036144578313253024
seed_1,Relative_Reflectance,Visual_Similarity,0.12500000000000028
seed_1,Relative_Reflectance,Art_Style,0.06666666666666662
seed_1,Relative_Reflectance,Visual_Correspondence,0.11864406779661016
seed_1,Relative_Reflectance,Relative_Depth,0.29090909090909095
seed_1,Relative_Reflectance,Relative_Reflectance,0.2021276595744681
seed_1,Relative_Reflectance,Spatial_Relation,-0.2083333333333331
seed_1,Relative_Reflectance,Jigsaw,-0.01298701298701308
seed_1,Relative_Reflectance,Counting,-0.10256410256410242
seed_1,Relative_Reflectance,Functional_Correspondence,0.019801980198019778
seed_1,Relative_Reflectance,Semantic_Correspondence,-0.010416666666666706
seed_1,Relative_Reflectance,Multi-view_Reasoning,0.07499999999999998
seed_1,Relative_Reflectance,Object_Localization,-0.048387096774193436
seed_1,Relative_Reflectance,Forensic_Detection,-0.07228915662650605
seed_1,Spatial_Relation,Visual_Similarity,-0.053571428571428374
seed_1,Spatial_Relation,Art_Style,-0.15555555555555556
seed_1,Spatial_Relation,Visual_Correspondence,0.01694915254237291
seed_1,Spatial_Relation,Relative_Depth,0.30909090909090925
seed_1,Spatial_Relation,Relative_Reflectance,0.07446808510638307
seed_1,Spatial_Relation,Spatial_Relation,0.1666666666666668
seed_1,Spatial_Relation,Jigsaw,-0.038961038961039106
seed_1,Spatial_Relation,Counting,-0.17948717948717935
seed_1,Spatial_Relation,Functional_Correspondence,-0.019801980198019823
seed_1,Spatial_Relation,Semantic_Correspondence,0.041666666666666616
seed_1,Spatial_Relation,Multi-view_Reasoning,0.07499999999999998
seed_1,Spatial_Relation,Object_Localization,0.0
seed_1,Spatial_Relation,Forensic_Detection,-0.1566265060240965
seed_1,Jigsaw,Visual_Similarity,0.48214285714285726
seed_1,Jigsaw,Art_Style,0.04444444444444429
seed_1,Jigsaw,Visual_Correspondence,0.05084745762711863
seed_1,Jigsaw,Relative_Depth,0.20000000000000007
seed_1,Jigsaw,Relative_Reflectance,0.17021276595744678
seed_1,Jigsaw,Spatial_Relation,0.0
seed_1,Jigsaw,Jigsaw,0.40259740259740273
seed_1,Jigsaw,Counting,-0.07692307692307693
seed_1,Jigsaw,Functional_Correspondence,0.0
seed_1,Jigsaw,Semantic_Correspondence,-0.06250000000000003
seed_1,Jigsaw,Multi-view_Reasoning,0.049999999999999954
seed_1,Jigsaw,Object_Localization,0.0
seed_1,Jigsaw,Forensic_Detection,-0.036144578313253024
seed_1,Counting,Visual_Similarity,0.12500000000000028
seed_1,Counting,Art_Style,-0.044444444444444474
seed_1,Counting,Visual_Correspondence,0.12711864406779663
seed_1,Counting,Relative_Depth,0.38181818181818183
seed_1,Counting,Relative_Reflectance,0.18085106382978727
seed_1,Counting,Spatial_Relation,-0.12499999999999968
seed_1,Counting,Jigsaw,-0.038961038961039106
seed_1,Counting,Counting,-0.15384615384615385
seed_1,Counting,Functional_Correspondence,0.029702970297029688
seed_1,Counting,Semantic_Correspondence,0.020833333333333308
seed_1,Counting,Multi-view_Reasoning,0.07499999999999998
seed_1,Counting,Object_Localization,-0.08064516129032262
seed_1,Counting,Forensic_Detection,-0.06024096385542182
seed_1,Functional_Correspondence,Visual_Similarity,0.10714285714285726
seed_1,Functional_Correspondence,Art_Style,-0.13333333333333341
seed_1,Functional_Correspondence,Visual_Correspondence,-0.08474576271186435
seed_1,Functional_Correspondence,Relative_Depth,0.05454545454545475
seed_1,Functional_Correspondence,Relative_Reflectance,0.08510638297872339
seed_1,Functional_Correspondence,Spatial_Relation,-0.24999999999999936
seed_1,Functional_Correspondence,Jigsaw,0.025974025974025886
seed_1,Functional_Correspondence,Counting,-0.02564102564102593
seed_1,Functional_Correspondence,Functional_Correspondence,0.0
seed_1,Functional_Correspondence,Semantic_Correspondence,-0.09375000000000004
seed_1,Functional_Correspondence,Multi-view_Reasoning,0.07499999999999998
seed_1,Functional_Correspondence,Object_Localization,0.11290322580645168
seed_1,Functional_Correspondence,Forensic_Detection,0.02409638554216857
seed_1,Semantic_Correspondence,Visual_Similarity,-0.10714285714285691
seed_1,Semantic_Correspondence,Art_Style,-0.13333333333333341
seed_1,Semantic_Correspondence,Visual_Correspondence,0.23728813559322037
seed_1,Semantic_Correspondence,Relative_Depth,0.23636363636363636
seed_1,Semantic_Correspondence,Relative_Reflectance,0.17021276595744678
seed_1,Semantic_Correspondence,Spatial_Relation,-0.1666666666666668
seed_1,Semantic_Correspondence,Jigsaw,0.0779220779220778
seed_1,Semantic_Correspondence,Counting,0.025641025641025494
seed_1,Semantic_Correspondence,Functional_Correspondence,0.0891089108910891
seed_1,Semantic_Correspondence,Semantic_Correspondence,0.10416666666666664
seed_1,Semantic_Correspondence,Multi-view_Reasoning,0.07499999999999998
seed_1,Semantic_Correspondence,Object_Localization,-0.1451612903225806
seed_1,Semantic_Correspondence,Forensic_Detection,-0.036144578313253024
seed_1,Multi-view_Reasoning,Visual_Similarity,0.17857142857142866
seed_1,Multi-view_Reasoning,Art_Style,-0.08888888888888877
seed_1,Multi-view_Reasoning,Visual_Correspondence,-0.033898305084745714
seed_1,Multi-view_Reasoning,Relative_Depth,0.09090909090909104
seed_1,Multi-view_Reasoning,Relative_Reflectance,0.10638297872340431
seed_1,Multi-view_Reasoning,Spatial_Relation,-0.24999999999999936
seed_1,Multi-view_Reasoning,Jigsaw,-0.02597402597402602
seed_1,Multi-view_Reasoning,Counting,-0.07692307692307693
seed_1,Multi-view_Reasoning,Functional_Correspondence,-0.0396039603960396
seed_1,Multi-view_Reasoning,Semantic_Correspondence,-0.010416666666666706
seed_1,Multi-view_Reasoning,Multi-view_Reasoning,0.14999999999999997
seed_1,Multi-view_Reasoning,Object_Localization,-0.048387096774193436
seed_1,Multi-view_Reasoning,Forensic_Detection,-0.10843373493975907
seed_1,Object_Localization,Visual_Similarity,-0.24999999999999986
seed_1,Object_Localization,Art_Style,-0.06666666666666662
seed_1,Object_Localization,Visual_Correspondence,-0.01694915254237291
seed_1,Object_Localization,Relative_Depth,0.09090909090909104
seed_1,Object_Localization,Relative_Reflectance,0.2021276595744681
seed_1,Object_Localization,Spatial_Relation,-0.2083333333333331
seed_1,Object_Localization,Jigsaw,0.10389610389610382
seed_1,Object_Localization,Counting,-0.10256410256410242
seed_1,Object_Localization,Functional_Correspondence,0.0
seed_1,Object_Localization,Semantic_Correspondence,-0.09375000000000004
seed_1,Object_Localization,Multi-view_Reasoning,0.07499999999999998
seed_1,Object_Localization,Object_Localization,-0.016129032258064526
seed_1,Object_Localization,Forensic_Detection,-0.13253012048192775
seed_1,Forensic_Detection,Visual_Similarity,0.25000000000000006
seed_1,Forensic_Detection,Art_Style,-0.15555555555555556
seed_1,Forensic_Detection,Visual_Correspondence,-0.11016949152542369
seed_1,Forensic_Detection,Relative_Depth,0.16363636363636377
seed_1,Forensic_Detection,Relative_Reflectance,0.14893617021276595
seed_1,Forensic_Detection,Spatial_Relation,-0.1666666666666668
seed_1,Forensic_Detection,Jigsaw,-0.1428571428571429
seed_1,Forensic_Detection,Counting,0.0
seed_1,Forensic_Detection,Functional_Correspondence,0.029702970297029688
seed_1,Forensic_Detection,Semantic_Correspondence,0.062499999999999924
seed_1,Forensic_Detection,Multi-view_Reasoning,0.024999999999999918
seed_1,Forensic_Detection,Object_Localization,-0.03225806451612905
seed_1,Forensic_Detection,Forensic_Detection,0.5180722891566266
seed_2,Visual_Similarity,Visual_Similarity,0.5892857142857143
seed_2,Visual_Similarity,Art_Style,0.15555555555555556
seed_2,Visual_Similarity,Visual_Correspondence,0.02542372881355929
seed_2,Visual_Similarity,Relative_Depth,0.38181818181818183
seed_2,Visual_Similarity,Relative_Reflectance,0.1914893617021276
seed_2,Visual_Similarity,Spatial_Relation,-0.08333333333333255
seed_2,Visual_Similarity,Jigsaw,0.09090909090909087
seed_2,Visual_Similarity,Counting,-0.10256410256410242
seed_2,Visual_Similarity,Functional_Correspondence,-0.019801980198019823
seed_2,Visual_Similarity,Semantic_Correspondence,-0.010416666666666706
seed_2,Visual_Similarity,Multi-view_Reasoning,0.06249999999999997
seed_2,Visual_Similarity,Object_Localization,0.0
seed_2,Visual_Similarity,Forensic_Detection,-0.012048192771084341
seed_2,Art_Style,Visual_Similarity,0.19642857142857134
seed_2,Art_Style,Art_Style,0.3333333333333335
seed_2,Art_Style,Visual_Correspondence,-0.08474576271186435
seed_2,Art_Style,Relative_Depth,0.23636363636363636
seed_2,Art_Style,Relative_Reflectance,0.11702127659574471
seed_2,Art_Style,Spatial_Relation,-0.041666666666666276
seed_2,Art_Style,Jigsaw,-0.10389610389610396
seed_2,Art_Style,Counting,-0.12820512820512836
seed_2,Art_Style,Functional_Correspondence,0.019801980198019778
seed_2,Art_Style,Semantic_Correspondence,-0.010416666666666706
seed_2,Art_Style,Multi-view_Reasoning,0.07499999999999998
seed_2,Art_Style,Object_Localization,-0.048387096774193436
seed_2,Art_Style,Forensic_Detection,0.048192771084337255
seed_2,Visual_Correspondence,Visual_Similarity,-0.1785714285714285
seed_2,Visual_Correspondence,Art_Style,-0.044444444444444474
seed_2,Visual_Correspondence,Visual_Correspondence,0.4491525423728814
seed_2,Visual_Correspondence,Relative_Depth,0.14545454545454548
seed_2,Visual_Correspondence,Relative_Reflectance,0.17021276595744678
seed_2,Visual_Correspondence,Spatial_Relation,-0.1666666666666668
seed_2,Visual_Correspondence,Jigsaw,0.09090909090909087
seed_2,Visual_Correspondence,Counting,0.0
seed_2,Visual_Correspondence,Functional_Correspondence,0.059405940594059375
seed_2,Visual_Correspondence,Semantic_Correspondence,0.0
seed_2,Visual_Correspondence,Multi-view_Reasoning,0.07499999999999998
seed_2,Visual_Correspondence,Object_Localization,-0.1451612903225806
seed_2,Visual_Correspondence,Forensic_Detection,-0.14457831325301215
seed_2,Relative_Depth,Visual_Similarity,-0.1428571428571428
seed_2,Relative_Depth,Art_Style,-0.22222222222222218
seed_2,Relative_Depth,Visual_Correspondence,0.06779661016949148
seed_2,Relative_Depth,Relative_Depth,0.8363636363636362
seed_2,Relative_Depth,Relative_Reflectance,0.0957446808510639
seed_2,Relative_Depth,Spatial_Relation,0.0
seed_2,Relative_Depth,Jigsaw,-0.09090909090909101
seed_2,Relative_Depth,Counting,-0.10256410256410242
seed_2,Relative_Depth,Functional_Correspondence,0.07920792079207915
seed_2,Relative_Depth,Semantic_Correspondence,0.15625
seed_2,Relative_Depth,Multi-view_Reasoning,0.07499999999999998
seed_2,Relative_Depth,Object_Localization,-0.0645161290322581
seed_2,Relative_Depth,Forensic_Detection,-0.036144578313253024
seed_2,Relative_Reflectance,Visual_Similarity,0.10714285714285726
seed_2,Relative_Reflectance,Art_Style,0.04444444444444429
seed_2,Relative_Reflectance,Visual_Correspondence,0.11864406779661016
seed_2,Relative_Reflectance,Relative_Depth,0.32727272727272755
seed_2,Relative_Reflectance,Relative_Reflectance,0.1914893617021276
seed_2,Relative_Reflectance,Spatial_Relation,-0.29166666666666646
seed_2,Relative_Reflectance,Jigsaw,-0.09090909090909101
seed_2,Relative_Reflectance,Counting,-0.07692307692307693
seed_2,Relative_Reflectance,Functional_Correspondence,0.06930693069306929
seed_2,Relative_Reflectance,Semantic_Correspondence,-0.04166666666666677
seed_2,Relative_Reflectance,Multi-view_Reasoning,0.07499999999999998
seed_2,Relative_Reflectance,Object_Localization,-0.016129032258064526
seed_2,Relative_Reflectance,Forensic_Detection,-0.10843373493975907
seed_2,Spatial_Relation,Visual_Similarity,-0.12499999999999976
seed_2,Spatial_Relation,Art_Style,-0.13333333333333341
seed_2,Spatial_Relation,Visual_Correspondence,0.04237288135593225
seed_2,Spatial_Relation,Relative_Depth,0.32727272727272755
seed_2,Spatial_Relation,Relative_Reflectance,0.053191489361702156
seed_2,Spatial_Relation,Spatial_Relation,0.2500000000000002
seed_2,Spatial_Relation,Jigsaw,-0.05194805194805204
seed_2,Spatial_Relation,Counting,-0.17948717948717935
seed_2,Spatial_Relation,Functional_Correspondence,0.0
seed_2,Spatial_Relation,Semantic_Correspondence,0.062499999999999924
seed_2,Spatial_Relation,Multi-view_Reasoning,0.07499999999999998
seed_2,Spatial_Relation,Object_Localization,-0.0645161290322581
seed_2,Spatial_Relation,Forensic_Detection,-0.1566265060240965
seed_2,Jigsaw,Visual_Similarity,0.4642857142857146
seed_2,Jigsaw,Art_Style,0.06666666666666662
seed_2,Jigsaw,Visual_Correspondence,0.09322033898305082
seed_2,Jigsaw,Relative_Depth,0.23636363636363636
seed_2,Jigsaw,Relative_Reflectance,0.2127659574468085
seed_2,Jigsaw,Spatial_Relation,0.0
seed_2,Jigsaw,Jigsaw,0.3766233766233766
seed_2,Jigsaw,Counting,-0.07692307692307693
seed_2,Jigsaw,Functional_Correspondence,0.029702970297029688
seed_2,Jigsaw,Semantic_Correspondence,-0.03125000000000006
seed_2,Jigsaw,Multi-view_Reasoning,0.037499999999999936
seed_2,Jigsaw,Object_Localization,0.03225806451612905
seed_2,Jigsaw,Forensic_Detection,-0.024096385542168683
seed_2,Counting,Visual_Similarity,0.16071428571428598
seed_2,Counting,Art_Style,0.04444444444444429
seed_2,Counting,Visual_Correspondence,0.1440677966101695
seed_2,Counting,Relative_Depth,0.32727272727272755
seed_2,Counting,Relative_Reflectance,0.18085106382978727
seed_2,Counting,Spatial_Relation,-0.24999999999999936
seed_2,Counting,Jigsaw,-0.038961038961039106
seed_2,Counting,Counting,-0.07692307692307693
seed_2,Counting,Functional_Correspondence,0.019801980198019778
seed_2,Counting,Semantic_Correspondence,-0.03125000000000006
seed_2,Counting,Multi-view_Reasoning,0.07499999999999998
seed_2,Counting,Object_Localization,-0.0645161290322581
seed_2,Counting,Forensic_Detection,-0.036144578313253024
seed_2,Functional_Correspondence,Visual_Similarity,0.07142857142857156
seed_2,Functional_Correspondence,Art_Style,-0.24444444444444433
seed_2,Functional_Correspondence,Visual_Correspondence,-0.05084745762711863
seed_2,Functional_Correspondence,Relative_Depth,0.07272727272727289
seed_2,Functional_Correspondence,Relative_Reflectance,0.17021276595744678
seed_2,Functional_Correspondence,Spatial_Relation,-0.29166666666666646
seed_2,Functional_Correspondence,Jigsaw,-0.01298701298701308
seed_2,Functional_Correspondence,Counting,0.0
seed_2,Functional_Correspondence,Functional_Correspondence,-0.0396039603960396
seed_2,Functional_Correspondence,Semantic_Correspondence,-0.04166666666666677
seed_2,Functional_Correspondence,Multi-view_Reasoning,0.07499999999999998
seed_2,Functional_Correspondence,Object_Localization,0.016129032258064526
seed_2,Functional_Correspondence,Forensic_Detection,-0.012048192771084341
seed_2,Semantic_Correspondence,Visual_Similarity,-0.08928571428571407
seed_2,Semantic_Correspondence,Art_Style,-0.15555555555555556
seed_2,Semantic_Correspondence,Visual_Correspondence,0.2288135593220339
seed_2,Semantic_Correspondence,Relative_Depth,0.29090909090909095
seed_2,Semantic_Correspondence,Relative_Reflectance,0.14893617021276595
seed_2,Semantic_Correspondence,Spatial_Relation,-0.2083333333333331
seed_2,Semantic_Correspondence,Jigsaw,0.0779220779220778
seed_2,Semantic_Correspondence,Counting,0.0
seed_2,Semantic_Correspondence,Functional_Correspondence,0.1683168316831683
seed_2,Semantic_Correspondence,Semantic_Correspondence,0.08333333333333333
seed_2,Semantic_Correspondence,Multi-view_Reasoning,0.07499999999999998
seed_2,Semantic_Correspondence,Object_Localization,-0.1290322580645162
seed_2,Semantic_Correspondence,Forensic_Detection,-0.07228915662650605
seed_2,Multi-view_Reasoning,Visual_Similarity,0.19642857142857134
seed_2,Multi-view_Reasoning,Art_Style,-0.06666666666666662
seed_2,Multi-view_Reasoning,Visual_Correspondence,-0.033898305084745714
seed_2,Multi-view_Reasoning,Relative_Depth,0.018181818181818465
seed_2,Multi-view_Reasoning,Relative_Reflectance,0.03191489361702133
seed_2,Multi-view_Reasoning,Spatial_Relation,-0.1666666666666668
seed_2,Multi-view_Reasoning,Jigsaw,-0.01298701298701308
seed_2,Multi-view_Reasoning,Counting,-0.12820512820512836
seed_2,Multi-view_Reasoning,Functional_Correspondence,-0.059405940594059424
seed_2,Multi-view_Reasoning,Semantic_Correspondence,-0.02083333333333336
seed_2,Multi-view_Reasoning,Multi-view_Reasoning,0.17500000000000002
seed_2,Multi-view_Reasoning,Object_Localization,0.016129032258064526
seed_2,Multi-view_Reasoning,Forensic_Detection,-0.12048192771084341
seed_2,Object_Localization,Visual_Similarity,-0.26785714285714257
seed_2,Object_Localization,Art_Style,-0.044444444444444474
seed_2,Object_Localization,Visual_Correspondence,-0.05084745762711863
seed_2,Object_Localization,Relative_Depth,0.03636363636363661
seed_2,Object_Localization,Relative_Reflectance,0.18085106382978727
seed_2,Object_Localization,Spatial_Relation,-0.1666666666666668
seed_2,Object_Localization,Jigsaw,0.09090909090909087
seed_2,Object_Localization,Counting,-0.07692307692307693
seed_2,Object_Localization,Functional_Correspondence,0.06930693069306929
seed_2,Object_Localization,Semantic_Correspondence,-0.11458333333333334
seed_2,Object_Localization,Multi-view_Reasoning,0.07499999999999998
seed_2,Object_Localization,Object_Localization,0.1451612903225806
seed_2,Object_Localization,Forensic_Detection,-0.09638554216867473
seed_2,Forensic_Detection,Visual_Similarity,0.16071428571428598
seed_2,Forensic_Detection,Art_Style,-0.11111111111111127
seed_2,Forensic_Detection,Visual_Correspondence,-0.033898305084745714
seed_2,Forensic_Detection,Relative_Depth,0.20000000000000007
seed_2,Forensic_Detection,Relative_Reflectance,0.15957446808510645
seed_2,Forensic_Detection,Spatial_Relation,-0.2083333333333331
seed_2,Forensic_Detection,Jigsaw,-0.09090909090909101
seed_2,Forensic_Detection,Counting,-0.02564102564102593
seed_2,Forensic_Detection,Functional_Correspondence,0.059405940594059375
seed_2,Forensic_Detection,Semantic_Correspondence,0.062499999999999924
seed_2,Forensic_Detection,Multi-view_Reasoning,0.06249999999999997
seed_2,Forensic_Detection,Object_Localization,0.08064516129032262
seed_2,Forensic_Detection,Forensic_Detection,0.4096385542168674
